"Date","beta_0","beta_1","beta_2","beta_3","tau1","tau2"
"30/08/13",8.39813505269812,-1188.25695193049,1860.71438262859,1.9015665550588,0.00153136983737983,13.3832808635514
"30/09/13",9.31454362500799,0.431659260923267,-3.57033344835917,0.171641513517343,1.11679337614944,15.0561911371932
"31/10/13",9.33167776336631,-0.732814359567378,-2.41330197526491,-0.348921926827686,1.67444066149166,16.7291076047995
"29/11/13",8.87676193658645,-0.146971710861421,-1.40089835016634,1.21291155331967,1.67444066149166,16.7291076047995
"31/12/13",9.98113095309747,-1.27687360589735,-2.57040974643519,-1.70155425572592,1.67444066149166,16.7291076047995
"31/01/14",9.0546342063416,-0.411663838036449,-1.62516296134471,1.45506444469345,2.78969924533895,8.36456092905006
"28/02/14",10.0214729660023,-0.977472227577775,-2.71996721867311,-1.78901045458549,1.67444066149166,16.7291076047995
"28/03/14",9.75086606839356,-1.31486050379814,-1.73823663106948,-1.67788960080513,1.67444066149166,16.7291076047995
"30/04/14",8.05882217110569,-268.473689730037,419.958986493512,3.27149353275728,0.00153136983737983,12.5468177149969
"30/05/14",9.36798683841855,-0.953964521708251,-1.66057552997808,-1.65181977974412,1.67444066149166,16.7291076047995
"30/06/14",9.55025168494337,-0.975771755623328,-2.41512987099209,-2.69508991223702,1.11679337614944,16.7291076047995
"31/07/14",7.83502301585704,0.69780901728481,-0.746511551047982,2.65789515997679,1.11679337614944,8.36456092905006
"28/08/14",7.58754204739692,0.853352661115358,-0.926829213928565,3.72301138096378,2.78969924533895,8.36456092905006
"30/09/14",7.57504968508881,0.822047519749307,-0.101280681219315,3.25014927011377,1.11679337614944,8.36456092905006
"31/10/14",9.66201689334537,-1.40705772816564,-1.85619650524959,-4.26859051777086,1.67444066149166,16.7291076047995
"28/11/14",8.34362817759725,-0.248099844435764,-0.577992227713553,-1.01883846408175,1.11679337614944,16.7291076047995
"31/12/14",8.23573639170265,0.0995954069119859,-1.41289076938269,-1.20712717818433,1.11679337614944,16.7291076047995
"30/01/15",7.46932967128306,-275.19741824885,431.016943903079,0.502513410460679,0.00153136983737983,14.2197356938953
"27/02/15",7.52313448730446,-330.213191599188,516.459913846434,0.108391206807634,0.00153136983737983,16.7291076047995
"31/03/15",7.68330301870594,0.117788797304246,-0.414516316363669,-0.0283162325699793,0.559146147447887,13.3832808635514
"30/04/15",7.61184825386631,-63.7483543570543,99.8091458568619,0.580606066283292,0.00153136983737983,12.5468177149969
"29/05/15",8.05942509928922,-0.297741392046484,-0.974883886431184,-0.563175033645681,1.11679337614944,15.0561911371932
"30/06/15",9.17191196032845,-1.685238451676,2.16298831135554,-4.12839870371656,7.80842553327363,16.7291076047995
"31/07/15",7.99813393801764,-0.798413092813525,-0.048043579559766,0.0438829738496434,1.11679337614944,15.0561911371932
"31/08/15",8.05421680902702,-0.807487496599443,-0.928648928124851,-0.368311243182757,0.559146147447887,16.7291076047995
"30/09/15",7.47250580518948,-0.597294457266618,-0.13324325885032,0.917520806390494,0.559146147447887,10.0374636557304
"30/10/15",7.84457342913678,-0.855001670568562,-1.06010447502601,-0.178142450423002,0.559146147447887,16.7291076047995
"30/11/15",7.84062382590898,-0.966048253462696,0.940714872731429,0.087260259104941,2.78969924533895,8.36456092905006
"31/12/15",8.104411297142,-1.12383597386717,1.15110167877352,-0.541374975292107,4.4626049041542,9.20101986832082
"29/01/16",8.75241108444084,-1.53501568600992,-2.08235460318026,-1.31147140203097,1.67444066149166,16.7291076047995
"29/02/16",8.50067988927226,-1.51478024292204,-0.693697370674866,-0.118558447734807,2.23208110406819,16.7291076047995
"31/03/16",8.24608692239407,-1.42395872469547,-1.36008646407166,-0.849072496978365,1.11679337614944,8.36456092905006
"29/04/16",7.84654119250639,-1.23686170511669,-0.793546036341437,0.097138573450946,1.11679337614944,16.7291076047995
"31/05/16",7.92174702898526,-1.29368620098616,0.468191982728655,-0.0113158877388662,3.34734964018025,8.36456092905006
"30/06/16",7.82091860725194,-1.31317826209301,1.00726910679136,-0.187313512894875,3.9049894952127,8.36456092905006
"29/07/16",6.90981740148576,-0.49436518214279,0.0849033997221093,1.65355321494814,1.11679337614944,15.0561911371932
"31/08/16",7.11827698025702,-0.679258186829795,-0.0412855226345307,0.423162536147241,1.67444066149166,13.3832808635514
"30/09/16",6.92939744418221,-0.455595286844473,-0.635426349672448,0.879775427407375,1.11679337614944,15.0561911371932
"28/10/16",7.39996959609425,-1.03028833973191,-1.65682045968991,-0.493020738877063,1.11679337614944,15.0561911371932
"30/11/16",7.12211978465592,-1.16605072800901,-1.63445354637799,-0.710502424386175,1.67444066149166,16.7291076047995
"30/12/16",6.98493654930854,-0.811252435518627,-1.26752215316285,0.800738941006431,1.11679337614944,15.0561911371932
"31/01/17",6.9181853795957,-0.738631210475361,-1.47988594200011,0.992468642726811,1.11679337614944,15.0561911371932
"28/02/17",7.53738370414552,-1.66880619564455,-1.21482880836012,0.200219714248857,1.11679337614944,15.0561911371932
"31/03/17",7.62680764414174,-2.00122553529737,1.19563828957056,-0.371802911472415,3.9049894952127,9.20101986832082
"28/04/17",7.88005442015776,-1.739351474788,-1.1396969038608,-0.668671720924655,1.67444066149166,15.8926535906799
"31/05/17",7.51736193524043,-1.35003560505763,-0.620047590799342,0.101230605647184,2.23208110406819,16.7291076047995
"30/06/17",7.68384736121725,-1.42324148475297,-1.72442128831515,-1.17707769302258,1.67444066149166,16.7291076047995
"31/07/17",6.82229639034907,-0.609871437771331,-1.39510827699769,1.5207246073999,1.11679337614944,16.7291076047995
"31/08/17",7.14340703688542,-1.10655698012023,-1.25154832532296,0.866065931308899,1.67444066149166,16.7291076047995
"29/09/17",7.78901123149043,-1.71926583589545,-1.81662810961328,-0.792978755693167,1.67444066149166,16.7291076047995
"31/10/17",7.62130403793083,-1.58301653059795,-1.43048194757138,0.23585675802813,1.67444066149166,16.7291076047995
"30/11/17",8.09880594158746,-2.08176678333273,-1.5666275395089,-0.745980322609979,1.67444066149166,16.7291076047995
"29/12/17",8.07666042791746,-2.06130428459614,2.68760607651232,-1.21303256830836,5.57790065340162,9.20101986832082
"31/01/18",8.34905185781845,-2.33052642481178,7.67018621818374,-6.08710471516454,6.13552726900536,8.36456092905006
"28/02/18",8.3619923732116,-2.36664954917506,39.0805342755417,-36.3807688249245,7.80842553327363,8.36456092905006
"28/03/18",7.59076741361026,-1.64020669581123,2.62880969858059,-0.230154938836079,4.4626049041542,8.36456092905006
"27/04/18",7.86140574495192,-1.92389286546278,1.96163042475524,0.538963242130064,2.23208110406819,8.36456092905006
"31/05/18",7.77729142695738,-1.82549654100122,2.22918930192972,0.752381205532512,1.67444066149166,8.36456092905006
"29/06/18",7.91338741861711,-1.63063131436663,2.04135877249543,0.510017961569124,2.23208110406819,8.36456092905006
"31/07/18",7.84168533701938,-1.62005215581233,2.19398716907869,0.52244658499155,2.23208110406819,16.7291076047995
"31/08/18",7.81413632984777,-1.50666314869848,1.07286027544789,1.37719989290574,1.11679337614944,8.36456092905006
"28/09/18",7.86392912663643,-1.04732966524814,0.649514426394735,1.40461084422282,1.11679337614944,8.36456092905006
"31/10/18",7.47736283244281,-0.639698691897944,0.222898768073452,2.30160584900017,1.11679337614944,10.8739351182997
"30/11/18",7.74211970029172,-1.16422211789014,-0.00510946008799781,0.472562355469239,1.67444066149166,8.36456092905006
"31/12/18",7.94158619699337,-1.40164243890424,1.90744312484344,-1.51762438447989,5.02024267515684,10.0374636557304
"31/01/19",7.69193914604073,-1.15324864218898,3.56470074402705,-1.95520642413001,7.25079551002245,9.20101986832082
"28/02/19",7.66954685410447,-1.31051160572661,1.87381887941209,0.401962591748655,6.69316337314877,8.36456092905006
"29/03/19",7.49913356648536,-1.25755014479957,-0.830149384381964,1.70059732007064,2.78969924533895,8.36456092905006
"30/04/19",7.63114878740643,-1.33158815676378,2.42821118378567,-0.335940738258615,6.69316337314877,8.36456092905006
"31/05/19",7.3685707318589,-1.26606180569954,-0.624402169094646,0.951119767457965,2.23208110406819,10.0374636557304
"28/06/19",7.34734493279977,-1.44817882448344,0.719774504088034,0.0182400158330703,4.4626049041542,8.36456092905006
"31/07/19",6.93844209013365,-1.30338197264506,-0.924071497519908,0.703906857683499,2.23208110406819,9.20101986832082
"30/08/19",6.763958882933,-1.42123742642539,-1.67275005877637,1.76654789134248,1.67444066149166,8.36456092905006
"30/09/19",6.95928379349258,-1.66847675708079,-1.3233491943468,2.01292922156371,2.23208110406819,8.36456092905006
"31/10/19",6.7395483532911,-1.70725375779611,-1.71103188797006,2.26886198837783,1.67444066149166,8.36456092905006
"29/11/19",6.54255946014961,-1.57241716849039,-2.22271460223376,2.67074082308567,1.11679337614944,10.0374636557304
"31/12/19",8.36917823274309,-3.36294486426657,-1.65644210342524,-3.29391469120907,1.67444066149166,16.7291076047995
