Date,Price
22-08-2008,42.27742
25-08-2008,42.68354
26-08-2008,42.903931
27-08-2008,42.68354
28-08-2008,42.579113
29-08-2008,43.785702
01-09-2008,44.539799
02-09-2008,45.108326
04-09-2008,43.890106
05-09-2008,44.064144
08-09-2008,45.5956
09-09-2008,45.154751
10-09-2008,45.259174
11-09-2008,44.470192
12-09-2008,44.412209
15-09-2008,44.122135
16-09-2008,45.108326
17-09-2008,42.869129
18-09-2008,43.077957
19-09-2008,44.330971
22-09-2008,45.247543
23-09-2008,44.95747
24-09-2008,44.78344
25-09-2008,43.63485
26-09-2008,44.63266
29-09-2008,44.400578
30-09-2008,43.63485
01-10-2008,44.644215
03-10-2008,44.191746
06-10-2008,41.766964
07-10-2008,40.490772
08-10-2008,38.472031
10-10-2008,37.903519
13-10-2008,39.458153
14-10-2008,39.202953
15-10-2008,37.277016
16-10-2008,37.520657
17-10-2008,36.870972
20-10-2008,38.332821
21-10-2008,39.237766
22-10-2008,39.643806
23-10-2008,39.133343
24-10-2008,36.870972
27-10-2008,34.573784
29-10-2008,35.525105
31-10-2008,36.000832
03-11-2008,37.079807
04-11-2008,39.620625
05-11-2008,39.400166
06-11-2008,39.144909
07-11-2008,40.525581
10-11-2008,39.980244
11-11-2008,40.0383
12-11-2008,39.446598
14-11-2008,39.342186
17-11-2008,38.332821
18-11-2008,37.288639
19-11-2008,38.309559
20-11-2008,38.205147
21-11-2008,39.411793
24-11-2008,39.945442
25-11-2008,39.133343
26-11-2008,40.003494
27-11-2008,59.813774
28-11-2008,40.281944
01-12-2008,38.344372
02-12-2008,39.353737
03-12-2008,39.144909
04-12-2008,40.386356
05-12-2008,39.295757
08-12-2008,39.423347
10-12-2008,39.527767
11-12-2008,39.713413
12-12-2008,40.003494
15-12-2008,40.258694
16-12-2008,40.966431
17-12-2008,39.991867
18-12-2008,41.778591
19-12-2008,41.546505
22-12-2008,41.755341
23-12-2008,41.256493
24-12-2008,39.991867
26-12-2008,39.597382
29-12-2008,39.725048
30-12-2008,39.899071
31-12-2008,39.841019
02-01-2009,40.490772
05-01-2009,40.131096
06-01-2009,40.467522
07-01-2009,39.005676
09-01-2009,39.36536
12-01-2009,38.309559
13-01-2009,39.144909
14-01-2009,39.609005
15-01-2009,39.098541
16-01-2009,39.852646
19-01-2009,39.597382
20-01-2009,39.597382
21-01-2009,39.736603
22-01-2009,39.585819
23-01-2009,39.539387
27-01-2009,39.632183
28-01-2009,40.757595
29-01-2009,40.711166
30-01-2009,41.790142
02-02-2009,41.349297
03-02-2009,41.9758
04-02-2009,41.9758
05-02-2009,42.068588
06-02-2009,42.358662
09-02-2009,42.497883
10-02-2009,41.848194
11-02-2009,41.813389
12-02-2009,41.372478
13-02-2009,41.604561
16-02-2009,42.033787
17-02-2009,41.894562
18-02-2009,41.778591
19-02-2009,42.010601
20-02-2009,41.813389
24-02-2009,41.906189
25-02-2009,42.207817
26-02-2009,42.706722
27-02-2009,42.474701
02-03-2009,41.523327
03-03-2009,39.922253
04-03-2009,40.305119
05-03-2009,38.762039
06-03-2009,38.181969
09-03-2009,36.743301
12-03-2009,37.555458
13-03-2009,38.367615
16-03-2009,39.46978
17-03-2009,40.235508
18-03-2009,39.353737
19-03-2009,39.388542
20-03-2009,39.260944
23-03-2009,40.467522
24-03-2009,40.595192
25-03-2009,41.244873
26-03-2009,42.950363
27-03-2009,43.228802
30-03-2009,41.500145
31-03-2009,42.892372
01-04-2009,42.776333
02-04-2009,42.996796
06-04-2009,41.720531
08-04-2009,44.052521
09-04-2009,43.426018
13-04-2009,43.391209
15-04-2009,42.961987
16-04-2009,44.481819
17-04-2009,43.727715
20-04-2009,42.857571
21-04-2009,43.774071
22-04-2009,44.203373
23-04-2009,44.087326
24-04-2009,44.214993
27-04-2009,44.899487
28-04-2009,43.518875
29-04-2009,43.832134
30-04-2009,43.785702
04-05-2009,47.718758
05-05-2009,45.897224
06-05-2009,44.67902
07-05-2009,44.191746
08-05-2009,43.716087
11-05-2009,43.611671
12-05-2009,44.400578
13-05-2009,43.63485
14-05-2009,43.344849
15-05-2009,43.170822
18-05-2009,47.97403
19-05-2009,44.191746
20-05-2009,43.263615
21-05-2009,42.265869
22-05-2009,42.602299
25-05-2009,44.040966
26-05-2009,42.706722
27-05-2009,42.718346
28-05-2009,42.671913
29-05-2009,42.613926
01-06-2009,44.644215
02-06-2009,44.597862
03-06-2009,47.115425
04-06-2009,47.011017
05-06-2009,44.400578
08-06-2009,42.602299
09-06-2009,44.27298
10-06-2009,45.317154
11-06-2009,45.850868
12-06-2009,45.630405
15-06-2009,45.827618
16-06-2009,46.10606
17-06-2009,44.969093
18-06-2009,44.864677
