Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,54.200001,55.240002,52.110001,52.330002,52.330002,727793
2017-01-04,52.490002,53.430000,52.150002,53.259998,53.259998,512641
2017-01-05,53.389999,54.119999,52.790001,53.759998,53.759998,517362
2017-01-06,53.730000,54.320000,53.320000,53.990002,53.990002,528333
2017-01-08,null,null,null,null,null,null
2017-01-09,53.750000,53.830002,51.759998,51.959999,51.959999,564893
2017-01-10,51.830002,52.369999,50.709999,50.820000,50.820000,632573
2017-01-11,50.810001,52.779999,50.750000,52.250000,52.250000,815846
2017-01-12,52.369999,53.500000,52.119999,53.009998,53.009998,660703
2017-01-13,53.049999,53.169998,52.270000,52.369999,52.369999,477986
2017-01-15,null,null,null,null,null,null
2017-01-17,52.549999,53.520000,52.119999,52.480000,52.480000,606023
2017-01-18,52.520000,52.790001,50.910000,51.080002,51.080002,236238
2017-01-19,51.389999,51.869999,51.020000,51.369999,51.369999,122593
2017-01-20,51.450001,52.900002,51.389999,52.419998,52.419998,567231
2017-01-22,null,null,null,null,null,null
2017-01-23,53.330002,53.470001,52.209999,52.750000,52.750000,455333
2017-01-24,52.860001,53.560001,52.669998,53.180000,53.180000,520285
2017-01-25,52.950001,53.470001,52.560001,52.750000,52.750000,589709
2017-01-26,52.959999,54.060001,52.790001,53.779999,53.779999,578065
2017-01-27,53.740002,54.080002,52.580002,53.169998,53.169998,495556
2017-01-29,null,null,null,null,null,null
2017-01-30,53.150002,53.459999,52.410000,52.630001,52.630001,486309
2017-01-31,52.599998,53.560001,52.240002,52.810001,52.810001,586676
2017-02-01,52.759998,53.910000,52.639999,53.880001,53.880001,577243
2017-02-02,53.570000,54.340000,53.349998,53.540001,53.540001,492553
2017-02-03,53.680000,54.220001,53.400002,53.830002,53.830002,462616
2017-02-05,null,null,null,null,null,null
2017-02-06,53.810001,54.130001,52.910000,53.009998,53.009998,425085
2017-02-07,53.139999,53.240002,51.630001,52.169998,52.169998,624057
2017-02-08,51.639999,52.669998,51.220001,52.340000,52.340000,767379
2017-02-09,52.369999,53.209999,52.369999,53.000000,53.000000,610196
2017-02-10,53.150002,54.130001,52.900002,53.860001,53.860001,596449
2017-02-12,null,null,null,null,null,null
2017-02-13,53.799999,53.950001,52.770000,52.930000,52.930000,586034
2017-02-14,52.910000,53.720001,52.860001,53.200001,53.200001,493022
2017-02-15,53.000000,53.509998,52.730000,53.110001,53.110001,463638
2017-02-16,53.009998,53.590000,52.680000,53.360001,53.360001,343363
2017-02-17,53.470001,53.520000,52.880001,53.400002,53.400002,195352
2017-02-19,null,null,null,null,null,null
2017-02-21,53.480000,54.680000,53.349998,54.060001,54.060001,665310
2017-02-22,54.259998,54.599998,53.349998,53.590000,53.590000,499480
2017-02-23,53.910000,54.939999,53.869999,54.450001,54.450001,529880
2017-02-24,54.330002,54.509998,53.759998,53.990002,53.990002,395258
2017-02-26,null,null,null,null,null,null
2017-02-27,54.020000,54.610001,53.939999,54.049999,54.049999,394380
